"['O', 324, 19.491, 17.548, 17.411]"
"['O', 325, 1.825, 15.449, 17.953]"
"['O', 326, 5.939, 2.359, 19.563]"
"['O', 327, 3.919, 2.148, 2.228]"
"['O', 328, 6.013, 0.168, 2.119]"
"['O', 329, 5.67, 1.503, 4.107]"
"['O', 330, 3.946, 2.287, 5.747]"
"['O', 331, 5.975, 0.279, 5.906]"
"['O', 332, 6.101, 2.023, 7.947]"
"['O', 333, 4.169, 1.783, 9.888]"
"['O', 334, 5.758, 19.59, 10.226]"
"['O', 335, 6.069, 2.403, 11.912]"
"['O', 336, 3.631, 2.109, 13.769]"
"['O', 337, 5.936, 0.044, 13.918]"
"['O', 338, 5.522, 2.1, 15.388]"
"['O', 339, 3.755, 2.161, 17.526]"
"['O', 340, 5.945, 0.001, 17.613]"
"['O', 341, 5.673, 5.587, 19.423]"
"['O', 342, 3.928, 5.779, 2.346]"
"['O', 343, 6.168, 3.782, 2.081]"
"['O', 344, 5.756, 6.187, 3.745]"
"['O', 345, 4.229, 5.776, 6.177]"
"['O', 346, 6.243, 4.082, 5.728]"
"['O', 347, 6.453, 5.798, 7.901]"
"['O', 348, 4.088, 5.828, 9.905]"
"['O', 349, 5.745, 3.957, 10.288]"
"['O', 350, 5.861, 5.651, 11.943]"
"['O', 351, 4.182, 5.442, 13.786]"
"['O', 352, 5.744, 4.131, 13.329]"
"['O', 353, 6.567, 5.992, 15.608]"
"['O', 354, 4.097, 5.915, 17.47]"
"['O', 355, 5.748, 4.323, 17.503]"
"['O', 356, 6.023, 10.401, 19.476]"
"['O', 357, 4.012, 9.698, 1.995]"
"['O', 358, 5.867, 8.074, 1.638]"
"['O', 359, 5.96, 10.313, 3.69]"
"['O', 360, 3.819, 9.79, 5.66]"
"['O', 361, 6.109, 8.024, 5.774]"
"['O', 362, 6.187, 9.792, 7.611]"
"['O', 363, 3.986, 9.318, 9.715]"
"['O', 364, 5.568, 7.792, 9.893]"
"['O', 365, 5.406, 9.743, 11.626]"
"['O', 366, 3.944, 9.697, 14.287]"
"['O', 367, 6.134, 7.822, 13.653]"
"['O', 368, 5.417, 9.574, 15.634]"
"['O', 369, 3.821, 9.665, 18.196]"
"['O', 370, 6.373, 7.991, 17.705]"
"['O', 371, 5.765, 13.27, 19.535]"
"['O', 372, 3.824, 14.057, 2.085]"
"['O', 373, 5.374, 12.041, 1.77]"
"['O', 374, 5.994, 13.523, 3.781]"
"['O', 375, 4.087, 13.53, 6.131]"
"['O', 376, 5.953, 11.983, 5.517]"
"['O', 377, 5.682, 13.657, 7.625]"
"['O', 378, 3.778, 13.637, 10.044]"
"['O', 379, 5.544, 11.416, 9.667]"
"['O', 380, 5.739, 13.245, 11.639]"
"['O', 381, 3.687, 13.561, 13.545]"
"['O', 382, 5.528, 11.505, 13.327]"
"['O', 383, 6.001, 13.419, 15.595]"
"['O', 384, 4.12, 13.464, 17.787]"
"['O', 385, 5.56, 11.619, 17.954]"
"['O', 386, 5.298, 17.558, 0.204]"
"['O', 387, 3.877, 17.607, 1.939]"
"['O', 388, 6.027, 15.704, 1.69]"
"['O', 389, 6.085, 17.837, 3.931]"
"['O', 390, 3.951, 17.927, 6.159]"
"['O', 391, 6.167, 15.81, 5.849]"
"['O', 392, 6.212, 17.808, 8.178]"
"['O', 393, 3.755, 17.412, 10.025]"
"['O', 394, 5.492, 15.64, 9.696]"
"['O', 395, 6.118, 17.32, 11.905]"
"['O', 396, 3.97, 17.325, 13.699]"
"['O', 397, 6.031, 15.387, 13.466]"
"['O', 398, 6.099, 17.328, 15.872]"
"['O', 399, 3.882, 17.329, 17.882]"
"['O', 400, 6.056, 15.686, 17.701]"
"['O', 401, 9.583, 2.243, 19.552]"
"['O', 402, 7.745, 2.018, 2.382]"
"['O', 403, 9.427, 0.11, 2.039]"
"['O', 404, 9.545, 1.987, 3.845]"
"['O', 405, 7.727, 1.958, 5.539]"
"['O', 406, 9.687, 0.376, 5.953]"
"['O', 407, 9.499, 2.327, 7.72]"
"['O', 408, 8.024, 1.873, 10.091]"
"['O', 409, 9.857, 0.089, 9.816]"
"['O', 410, 9.594, 2.279, 11.61]"
"['O', 411, 7.904, 2.012, 13.469]"
"['O', 412, 9.52, 19.376, 13.379]"
"['O', 413, 9.912, 2.093, 15.306]"
"['O', 414, 7.708, 2.113, 17.457]"
"['O', 415, 9.588, 19.575, 17.485]"
"['O', 416, 9.74, 6.214, 19.201]"
"['O', 417, 7.785, 6.285, 1.923]"
"['O', 418, 9.62, 4.317, 2.025]"
"['O', 419, 10.035, 6.141, 3.691]"
"['O', 420, 8.242, 5.804, 5.489]"
"['O', 421, 9.815, 4.062, 5.493]"
"['O', 422, 9.519, 5.932, 7.622]"
"['O', 423, 7.93, 6.148, 10.244]"
"['O', 424, 10.186, 4.078, 9.931]"
"['O', 425, 9.832, 5.478, 11.523]"
"['O', 426, 8.067, 5.717, 14.012]"
"['O', 427, 10.19, 4.004, 13.538]"
"['O', 428, 10.209, 6.385, 15.503]"
"['O', 429, 8.048, 6.372, 17.691]"
"['O', 430, 9.936, 4.164, 17.601]"
"['O', 431, 9.443, 9.966, 0.057]"
"['O', 432, 7.675, 9.969, 1.735]"
"['O', 433, 9.656, 8.139, 1.483]"
"['O', 434, 9.759, 9.497, 3.963]"
"['O', 435, 7.566, 9.706, 6.144]"
"['O', 436, 9.582, 7.393, 5.747]"
"['O', 437, 10.044, 9.268, 7.709]"
"['O', 438, 7.741, 9.267, 9.776]"
"['O', 439, 9.64, 7.646, 10.177]"
"['O', 440, 9.944, 9.581, 11.928]"
"['O', 441, 7.711, 9.325, 13.613]"
"['O', 442, 9.573, 7.578, 13.455]"
"['O', 443, 9.703, 9.515, 15.82]"
"['O', 444, 7.45, 9.681, 17.928]"
"['O', 445, 9.674, 8.081, 17.249]"
"['O', 446, 9.343, 13.714, 19.323]"
"['O', 447, 7.619, 14.159, 1.673]"
"['O', 448, 9.787, 12.028, 2.249]"
"['O', 449, 9.984, 13.795, 3.519]"
"['O', 450, 8.195, 14.002, 5.898]"
"['O', 451, 9.984, 11.514, 5.607]"
"['O', 452, 9.596, 13.545, 7.488]"
"['O', 453, 7.556, 13.586, 9.576]"
"['O', 454, 9.852, 11.529, 9.729]"
"['O', 455, 9.478, 13.956, 11.574]"
"['O', 456, 7.588, 13.637, 13.507]"
"['O', 457, 9.799, 11.609, 13.548]"
"['O', 458, 9.643, 13.71, 15.813]"
"['O', 459, 7.738, 13.805, 18.116]"
"['O', 460, 9.75, 11.687, 18.026]"
"['O', 461, 10.332, 17.539, 0.063]"
"['O', 462, 7.78, 17.842, 1.537]"
"['O', 463, 9.386, 15.753, 1.924]"
"['O', 464, 9.389, 17.797, 3.802]"
"['O', 465, 7.834, 17.968, 5.914]"
"['O', 466, 10.039, 15.825, 5.542]"
"['O', 467, 9.438, 17.665, 7.913]"
"['O', 468, 7.529, 17.959, 9.714]"
"['O', 469, 9.702, 15.806, 9.374]"
"['O', 470, 9.65, 17.346, 11.78]"
"['O', 471, 7.684, 17.379, 13.901]"
"['O', 472, 9.953, 15.43, 14.03]"
"['O', 473, 9.883, 17.908, 15.881]"
"['O', 474, 7.717, 17.967, 18.091]"
"['O', 475, 9.707, 15.683, 18.03]"
"['O', 476, 13.864, 1.881, 0.13]"
"['O', 477, 11.62, 2.162, 2.202]"
"['O', 478, 13.694, 19.541, 2.15]"
"['O', 479, 14.057, 2.382, 3.967]"
"['O', 480, 11.884, 2.54, 5.757]"
"['O', 481, 13.638, 0.195, 5.52]"
"['O', 482, 13.391, 2.153, 7.895]"
"['O', 483, 11.825, 2.422, 9.615]"
"['O', 484, 13.385, 19.468, 9.84]"
"['O', 485, 13.26, 1.58, 11.651]"
"['O', 486, 11.995, 1.6, 13.413]"
"['O', 487, 13.755, 19.232, 13.971]"
"['O', 488, 13.89, 1.85, 15.74]"
"['O', 489, 11.872, 2.027, 17.489]"
"['O', 490, 13.92, 19.495, 17.448]"
"['O', 491, 13.688, 6.03, 19.453]"
"['O', 492, 11.501, 6.331, 1.993]"
"['O', 493, 13.454, 3.96, 2.114]"
"['O', 494, 13.821, 5.473, 3.828]"
"['O', 495, 12.032, 5.534, 5.875]"
"['O', 496, 13.717, 3.838, 5.316]"
"['O', 497, 13.2, 5.961, 7.507]"
"['O', 498, 11.64, 5.448, 9.81]"
"['O', 499, 13.246, 3.851, 9.668]"
"['O', 500, 13.584, 6.078, 11.414]"
"['O', 501, 11.681, 5.37, 13.499]"
"['O', 502, 13.95, 3.574, 13.19]"
"['O', 503, 13.888, 5.376, 15.651]"
"['O', 504, 11.977, 6.022, 17.115]"
"['O', 505, 13.938, 3.779, 17.339]"
"['O', 506, 13.465, 9.688, 0.077]"
"['O', 507, 11.516, 9.87, 2.355]"
"['O', 508, 13.692, 7.692, 2.433]"
"['O', 509, 13.386, 9.342, 4.01]"
"['O', 510, 11.579, 9.696, 5.846]"
"['O', 511, 13.588, 7.475, 6.127]"
"['O', 512, 13.424, 9.527, 8.008]"
"['O', 513, 11.522, 9.66, 10.07]"
"['O', 514, 13.62, 7.794, 9.42]"
"['O', 515, 13.36, 9.506, 11.967]"
"['O', 516, 11.724, 9.514, 13.47]"
"['O', 517, 13.395, 7.429, 13.516]"
"['O', 518, 13.505, 9.421, 15.858]"
"['O', 519, 11.581, 9.548, 18.278]"
"['O', 520, 13.958, 7.838, 17.311]"
"['O', 521, 13.555, 13.836, 19.401]"
"['O', 522, 11.428, 13.43, 1.941]"
"['O', 523, 13.466, 11.609, 1.9]"
"['O', 524, 13.858, 13.318, 3.796]"
"['O', 525, 11.789, 13.303, 5.957]"
"['O', 526, 13.672, 11.495, 6.048]"
"['O', 527, 13.383, 13.887, 7.621]"
"['O', 528, 11.518, 13.982, 9.495]"
"['O', 529, 13.247, 11.688, 9.781]"
"['O', 530, 13.333, 13.597, 11.777]"
"['O', 531, 11.581, 13.853, 13.668]"
"['O', 532, 13.337, 11.511, 14.07]"
"['O', 533, 13.76, 14.121, 15.645]"
"['O', 534, 11.807, 13.864, 17.54]"
"['O', 535, 13.579, 11.67, 17.493]"
"['O', 536, 13.88, 17.565, 19.395]"
"['O', 537, 11.719, 17.705, 1.919]"
"['O', 538, 13.394, 15.81, 2.131]"
"['O', 539, 13.549, 17.753, 3.638]"
"['O', 540, 11.592, 17.833, 5.953]"
"['O', 541, 13.693, 15.685, 5.507]"
"['O', 542, 13.547, 17.561, 7.429]"
"['O', 543, 11.655, 17.415, 9.524]"
"['O', 544, 13.551, 15.771, 9.634]"
"['O', 545, 13.814, 17.164, 11.672]"
"['O', 546, 12.034, 17.697, 13.665]"
"['O', 547, 13.866, 15.648, 13.25]"
"['O', 548, 13.596, 17.166, 15.571]"
"['O', 549, 11.691, 17.412, 17.985]"
"['O', 550, 13.74, 15.653, 16.967]"
"['O', 551, 17.62, 2.294, 19.554]"
"['O', 552, 15.695, 2.241, 1.897]"
"['O', 553, 17.432, 0.104, 2.065]"
"['O', 554, 17.682, 2.487, 3.96]"
"['O', 555, 15.519, 2.307, 5.782]"
"['O', 556, 17.675, 0.202, 6.051]"
"['O', 557, 17.608, 2.297, 8.067]"
"['O', 558, 15.474, 2.092, 10.179]"
"['O', 559, 17.718, 19.61, 10.121]"
"['O', 560, 18.243, 2.133, 11.527]"
"['O', 561, 15.81, 1.837, 13.386]"
"['O', 562, 17.544, 0.143, 13.795]"
"['O', 563, 17.723, 2.372, 15.762]"
"['O', 564, 15.756, 1.776, 17.363]"
