"['atom A', 'A no.', 'B no.', 'Distance (A)']"
"['Sr', 728, 'Ti', 1503, 3.547]"
"['Sr', 728, 'Ti', 1609, 3.345]"
"['Sr', 729, 'Ti', 1328, 3.423]"
"['Sr', 729, 'Ti', 1365, 3.512]"
"['Sr', 729, 'Ti', 1434, 3.412]"
"['Sr', 729, 'Ti', 1503, 3.422]"
"['Sr', 729, 'Ti', 1504, 3.213]"
"['Sr', 730, 'Ti', 1197, 3.458]"
"['Sr', 730, 'Ti', 1328, 3.424]"
"['Sr', 730, 'Ti', 1434, 3.476]"
"['Sr', 730, 'Ti', 1504, 3.442]"
"['Sr', 730, 'Ti', 1510, 3.265]"
"['Sr', 731, 'Ti', 1257, 3.501]"
"['Sr', 731, 'Ti', 1436, 3.195]"
"['Sr', 732, 'Ti', 1257, 3.466]"
"['Sr', 732, 'Ti', 1310, 3.364]"
"['Sr', 732, 'Ti', 1435, 3.723]"
"['Sr', 732, 'Ti', 1436, 3.42]"
"['Sr', 733, 'Ti', 1310, 3.333]"
"['Sr', 733, 'Ti', 1435, 3.538]"
"['Sr', 733, 'Ti', 1437, 3.32]"
"['Sr', 733, 'Ti', 1505, 3.335]"
"['Sr', 733, 'Ti', 1513, 3.588]"
"['Sr', 734, 'Ti', 1168, 3.645]"
"['Sr', 734, 'Ti', 1437, 3.299]"
"['Sr', 734, 'Ti', 1438, 3.367]"
"['Sr', 734, 'Ti', 1505, 3.34]"
"['Sr', 734, 'Ti', 1507, 3.191]"
"['Sr', 734, 'Ti', 1513, 3.768]"
"['Sr', 735, 'Ti', 1168, 3.475]"
"['Sr', 735, 'Ti', 1430, 3.832]"
"['Sr', 735, 'Ti', 1438, 3.318]"
"['Sr', 735, 'Ti', 1439, 3.411]"
"['Sr', 735, 'Ti', 1506, 3.495]"
"['Sr', 735, 'Ti', 1507, 3.447]"
"['Sr', 736, 'Ti', 1268, 3.324]"
"['Sr', 736, 'Ti', 1430, 3.515]"
"['Sr', 736, 'Ti', 1431, 3.399]"
"['Sr', 736, 'Ti', 1439, 3.101]"
"['Sr', 736, 'Ti', 1506, 3.483]"
"['Sr', 737, 'Ti', 1268, 3.368]"
"['Sr', 737, 'Ti', 1431, 3.228]"
"['Sr', 737, 'Ti', 1432, 3.333]"
"['Sr', 738, 'Ti', 1365, 3.378]"
"['Sr', 738, 'Ti', 1432, 3.373]"
"['Sr', 738, 'Ti', 1516, 3.27]"
"['Sr', 739, 'Ti', 1335, 3.338]"
"['Sr', 739, 'Ti', 1365, 3.401]"
"['Sr', 739, 'Ti', 1434, 3.354]"
"['Sr', 739, 'Ti', 1516, 3.429]"
"['Sr', 740, 'Ti', 1335, 3.425]"
"['Sr', 740, 'Ti', 1434, 3.505]"
"['Sr', 740, 'Ti', 1510, 3.253]"
"['Sr', 740, 'Ti', 1517, 3.329]"
"['Sr', 741, 'Ti', 1362, 3.27]"
"['Sr', 741, 'Ti', 1436, 3.478]"
"['Sr', 741, 'Ti', 1444, 3.283]"
"['Sr', 742, 'Ti', 1362, 3.422]"
"['Sr', 742, 'Ti', 1436, 3.443]"
"['Sr', 742, 'Ti', 1444, 3.435]"
"['Sr', 742, 'Ti', 1445, 3.312]"
"['Sr', 742, 'Ti', 1518, 3.384]"
"['Sr', 743, 'Ti', 1437, 3.355]"
"['Sr', 743, 'Ti', 1445, 3.368]"
"['Sr', 743, 'Ti', 1518, 3.372]"
"['Sr', 743, 'Ti', 1519, 3.427]"
"['Sr', 744, 'Ti', 1312, 3.267]"
"['Sr', 744, 'Ti', 1437, 3.611]"
"['Sr', 744, 'Ti', 1438, 3.57]"
"['Sr', 744, 'Ti', 1446, 3.351]"
"['Sr', 744, 'Ti', 1519, 3.113]"
"['Sr', 745, 'Ti', 1249, 3.353]"
"['Sr', 745, 'Ti', 1312, 3.104]"
"['Sr', 745, 'Ti', 1438, 3.465]"
"['Sr', 745, 'Ti', 1439, 3.723]"
"['Sr', 745, 'Ti', 1446, 3.029]"
"['Sr', 745, 'Ti', 1570, 3.251]"
"['Sr', 746, 'Ti', 1249, 3.405]"
"['Sr', 746, 'Ti', 1268, 3.413]"
"['Sr', 746, 'Ti', 1439, 3.316]"
"['Sr', 746, 'Ti', 1570, 3.467]"
"['Sr', 747, 'Ti', 1268, 3.339]"
"['Sr', 748, 'Ti', 1516, 3.367]"
"['Sr', 748, 'Ti', 1521, 3.257]"
"['Sr', 749, 'Ti', 1335, 3.694]"
"['Sr', 749, 'Ti', 1450, 3.398]"
"['Sr', 749, 'Ti', 1516, 3.339]"
"['Sr', 749, 'Ti', 1521, 3.166]"
"['Sr', 750, 'Ti', 1335, 3.837]"
"['Sr', 750, 'Ti', 1450, 3.548]"
"['Sr', 750, 'Ti', 1451, 3.418]"
"['Sr', 750, 'Ti', 1517, 3.234]"
"['Sr', 751, 'Ti', 1362, 3.265]"
"['Sr', 751, 'Ti', 1444, 3.52]"
"['Sr', 751, 'Ti', 1523, 3.048]"
"['Sr', 751, 'Ti', 1665, 3.447]"
"['Sr', 752, 'Ti', 1362, 3.357]"
"['Sr', 752, 'Ti', 1444, 3.327]"
"['Sr', 752, 'Ti', 1445, 3.323]"
"['Sr', 752, 'Ti', 1452, 3.333]"
"['Sr', 752, 'Ti', 1518, 3.374]"
"['Sr', 752, 'Ti', 1523, 3.3]"
"['Sr', 752, 'Ti', 1524, 3.569]"
"['Sr', 752, 'Ti', 1665, 3.448]"
"['Sr', 753, 'Ti', 1409, 3.275]"
"['Sr', 753, 'Ti', 1416, 3.412]"
"['Sr', 753, 'Ti', 1445, 3.449]"
"['Sr', 753, 'Ti', 1452, 3.48]"
"['Sr', 753, 'Ti', 1518, 3.421]"
"['Sr', 753, 'Ti', 1519, 3.43]"
"['Sr', 753, 'Ti', 1524, 3.291]"
"['Sr', 754, 'Ti', 1312, 3.449]"
"['Sr', 754, 'Ti', 1409, 3.25]"
"['Sr', 754, 'Ti', 1416, 3.597]"
"['Sr', 754, 'Ti', 1446, 3.455]"
"['Sr', 754, 'Ti', 1454, 3.448]"
"['Sr', 754, 'Ti', 1519, 3.473]"
"['Sr', 754, 'Ti', 1525, 3.343]"
"['Sr', 755, 'Ti', 1249, 3.438]"
"['Sr', 755, 'Ti', 1291, 3.317]"
"['Sr', 755, 'Ti', 1312, 3.362]"
"['Sr', 755, 'Ti', 1446, 3.46]"
"['Sr', 755, 'Ti', 1454, 3.402]"
"['Sr', 755, 'Ti', 1455, 3.454]"
"['Sr', 755, 'Ti', 1525, 3.183]"
"['Sr', 755, 'Ti', 1570, 3.51]"
"['Sr', 756, 'Ti', 1249, 3.327]"
"['Sr', 756, 'Ti', 1291, 3.231]"
"['Sr', 756, 'Ti', 1455, 3.249]"
"['Sr', 756, 'Ti', 1570, 3.419]"
"['Sr', 757, 'Ti', 1527, 3.294]"
"['Sr', 758, 'Ti', 1521, 3.792]"
"['Sr', 758, 'Ti', 1527, 3.146]"
"['Sr', 758, 'Ti', 1528, 3.544]"
"['Sr', 759, 'Ti', 1450, 3.502]"
"['Sr', 759, 'Ti', 1457, 3.409]"
"['Sr', 759, 'Ti', 1521, 3.401]"
"['Sr', 759, 'Ti', 1528, 3.482]"
"['Sr', 759, 'Ti', 1529, 3.702]"
"['Sr', 760, 'Ti', 1450, 3.489]"
"['Sr', 760, 'Ti', 1451, 3.41]"
"['Sr', 760, 'Ti', 1457, 3.448]"
"['Sr', 760, 'Ti', 1509, 3.408]"
"['Sr', 760, 'Ti', 1529, 3.53]"
"['Sr', 761, 'Ti', 1285, 2.98]"
"['Sr', 761, 'Ti', 1458, 3.414]"
"['Sr', 761, 'Ti', 1523, 3.462]"
"['Sr', 761, 'Ti', 1665, 3.372]"
"['Sr', 762, 'Ti', 1124, 3.42]"
"['Sr', 762, 'Ti', 1285, 3.352]"
"['Sr', 762, 'Ti', 1452, 3.237]"
"['Sr', 762, 'Ti', 1458, 3.782]"
"['Sr', 762, 'Ti', 1523, 3.504]"
"['Sr', 762, 'Ti', 1524, 2.951]"
"['Sr', 762, 'Ti', 1665, 3.57]"
"['Sr', 763, 'Ti', 1124, 3.621]"
"['Sr', 763, 'Ti', 1409, 3.426]"
"['Sr', 763, 'Ti', 1416, 3.057]"
"['Sr', 763, 'Ti', 1452, 3.608]"
"['Sr', 763, 'Ti', 1459, 3.629]"
"['Sr', 763, 'Ti', 1524, 2.993]"
"['Sr', 763, 'Ti', 1531, 3.452]"
"['Sr', 764, 'Ti', 1060, 3.808]"
"['Sr', 764, 'Ti', 1409, 3.367]"
"['Sr', 764, 'Ti', 1416, 3.283]"
"['Sr', 764, 'Ti', 1454, 3.523]"
"['Sr', 764, 'Ti', 1459, 3.42]"
"['Sr', 764, 'Ti', 1525, 3.445]"
"['Sr', 764, 'Ti', 1531, 3.203]"
"['Sr', 764, 'Ti', 1532, 3.044]"
"['Sr', 765, 'Ti', 1060, 3.425]"
"['Sr', 765, 'Ti', 1291, 3.446]"
"['Sr', 765, 'Ti', 1454, 3.459]"
"['Sr', 765, 'Ti', 1455, 3.388]"
"['Sr', 765, 'Ti', 1461, 3.343]"
"['Sr', 765, 'Ti', 1525, 3.498]"
"['Sr', 765, 'Ti', 1532, 3.234]"
"['Sr', 765, 'Ti', 1533, 3.321]"
"['Sr', 766, 'Ti', 1291, 3.5]"
"['Sr', 766, 'Ti', 1455, 3.542]"
"['Sr', 766, 'Ti', 1461, 3.189]"
"['Sr', 766, 'Ti', 1462, 2.972]"
"['Sr', 766, 'Ti', 1533, 3.56]"
"['Sr', 766, 'Ti', 1534, 3.398]"
"['Sr', 767, 'Ti', 1462, 3.036]"
"['Sr', 767, 'Ti', 1463, 3.206]"
"['Sr', 767, 'Ti', 1527, 3.577]"
"['Sr', 767, 'Ti', 1534, 3.499]"
"['Sr', 767, 'Ti', 1535, 3.512]"
"['Sr', 768, 'Ti', 1463, 3.273]"
"['Sr', 768, 'Ti', 1464, 3.353]"
"['Sr', 768, 'Ti', 1527, 3.42]"
"['Sr', 768, 'Ti', 1528, 3.355]"
"['Sr', 768, 'Ti', 1535, 3.485]"
"['Sr', 768, 'Ti', 1536, 3.619]"
"['Sr', 769, 'Ti', 1457, 3.503]"
"['Sr', 769, 'Ti', 1464, 3.432]"
"['Sr', 769, 'Ti', 1465, 3.487]"
"['Sr', 769, 'Ti', 1528, 3.224]"
"['Sr', 769, 'Ti', 1529, 3.661]"
"['Sr', 769, 'Ti', 1536, 3.438]"
"['Sr', 769, 'Ti', 1537, 3.25]"
"['Sr', 770, 'Ti', 1457, 3.649]"
"['Sr', 770, 'Ti', 1465, 3.788]"
"['Sr', 770, 'Ti', 1466, 3.5]"
"['Sr', 770, 'Ti', 1509, 3.195]"
"['Sr', 770, 'Ti', 1529, 3.419]"
"['Sr', 770, 'Ti', 1537, 3.37]"
"['Sr', 770, 'Ti', 1538, 3.446]"
"['Sr', 771, 'Ti', 1285, 2.955]"
"['Sr', 771, 'Ti', 1443, 3.247]"
"['Sr', 771, 'Ti', 1458, 3.317]"
"['Sr', 771, 'Ti', 1539, 3.218]"
"['Sr', 772, 'Ti', 1124, 3.062]"
"['Sr', 772, 'Ti', 1285, 3.506]"
"['Sr', 772, 'Ti', 1443, 3.195]"
"['Sr', 772, 'Ti', 1458, 3.584]"
"['Sr', 772, 'Ti', 1467, 3.444]"
"['Sr', 772, 'Ti', 1539, 3.517]"
"['Sr', 772, 'Ti', 1540, 3.841]"
"['Sr', 773, 'Ti', 1124, 3.029]"
"['Sr', 773, 'Ti', 1459, 3.489]"
"['Sr', 773, 'Ti', 1467, 3.075]"
"['Sr', 773, 'Ti', 1468, 3.621]"
"['Sr', 773, 'Ti', 1531, 3.331]"
"['Sr', 773, 'Ti', 1540, 3.541]"
"['Sr', 773, 'Ti', 1541, 3.576]"
"['Sr', 774, 'Ti', 1040, 2.965]"
"['Sr', 774, 'Ti', 1060, 3.609]"
"['Sr', 774, 'Ti', 1459, 3.02]"
"['Sr', 774, 'Ti', 1468, 2.958]"
"['Sr', 774, 'Ti', 1469, 3.809]"
"['Sr', 774, 'Ti', 1531, 2.955]"
"['Sr', 774, 'Ti', 1532, 3.326]"
"['Sr', 774, 'Ti', 1541, 3.508]"
"['Sr', 775, 'Ti', 1040, 2.952]"
"['Sr', 775, 'Ti', 1060, 3.018]"
"['Sr', 775, 'Ti', 1161, 3.273]"
"['Sr', 775, 'Ti', 1461, 3.328]"
"['Sr', 775, 'Ti', 1469, 3.443]"
"['Sr', 775, 'Ti', 1470, 3.533]"
"['Sr', 775, 'Ti', 1532, 3.484]"
"['Sr', 775, 'Ti', 1533, 3.318]"
"['Sr', 776, 'Ti', 1161, 3.449]"
"['Sr', 776, 'Ti', 1461, 3.49]"
"['Sr', 776, 'Ti', 1462, 3.715]"
"['Sr', 776, 'Ti', 1470, 3.398]"
"['Sr', 776, 'Ti', 1471, 2.952]"
"['Sr', 776, 'Ti', 1533, 3.809]"
"['Sr', 776, 'Ti', 1534, 3.424]"
"['Sr', 776, 'Ti', 1542, 3.268]"
"['Sr', 777, 'Ti', 1462, 3.673]"
"['Sr', 777, 'Ti', 1463, 3.269]"
"['Sr', 777, 'Ti', 1471, 3.299]"
"['Sr', 777, 'Ti', 1472, 3.714]"
"['Sr', 777, 'Ti', 1534, 3.494]"
"['Sr', 777, 'Ti', 1535, 3.52]"
"['Sr', 777, 'Ti', 1542, 3.769]"
"['Sr', 777, 'Ti', 1543, 2.958]"
"['Sr', 778, 'Ti', 1141, 3.265]"
"['Sr', 778, 'Ti', 1463, 3.324]"
"['Sr', 778, 'Ti', 1464, 3.441]"
"['Sr', 778, 'Ti', 1472, 3.697]"
"['Sr', 778, 'Ti', 1535, 3.407]"
"['Sr', 778, 'Ti', 1536, 3.393]"
"['Sr', 778, 'Ti', 1543, 3.481]"
"['Sr', 778, 'Ti', 1544, 2.958]"
"['Sr', 779, 'Ti', 1141, 3.541]"
"['Sr', 779, 'Ti', 1464, 3.599]"
"['Sr', 779, 'Ti', 1465, 3.323]"
"['Sr', 779, 'Ti', 1473, 3.177]"
"['Sr', 779, 'Ti', 1536, 3.452]"
"['Sr', 779, 'Ti', 1537, 3.266]"
"['Sr', 779, 'Ti', 1544, 3.782]"
"['Sr', 779, 'Ti', 1545, 3.112]"
"['Sr', 780, 'Ti', 1244, 3.281]"
"['Sr', 780, 'Ti', 1465, 3.576]"
"['Sr', 780, 'Ti', 1466, 3.296]"
"['Sr', 780, 'Ti', 1473, 3.731]"
"['Sr', 780, 'Ti', 1537, 3.353]"
"['Sr', 780, 'Ti', 1538, 3.304]"
"['Sr', 780, 'Ti', 1545, 3.541]"
"['Sr', 780, 'Ti', 1546, 3.591]"
"['Sr', 781, 'Ti', 1122, 3.48]"
"['Sr', 781, 'Ti', 1244, 3.349]"
"['Sr', 781, 'Ti', 1546, 3.385]"
"['Sr', 781, 'Ti', 1554, 3.331]"
"['Sr', 782, 'Ti', 1443, 3.309]"
"['Sr', 782, 'Ti', 1467, 3.805]"
"['Sr', 782, 'Ti', 1474, 3.516]"
"['Sr', 782, 'Ti', 1475, 3.386]"
"['Sr', 782, 'Ti', 1539, 3.223]"
"['Sr', 782, 'Ti', 1540, 3.262]"
"['Sr', 782, 'Ti', 1547, 3.442]"
"['Sr', 782, 'Ti', 1548, 3.354]"
"['Sr', 783, 'Ti', 1213, 3.433]"
"['Sr', 783, 'Ti', 1467, 3.332]"
"['Sr', 783, 'Ti', 1468, 3.457]"
"['Sr', 783, 'Ti', 1475, 3.158]"
"['Sr', 783, 'Ti', 1540, 3.156]"
"['Sr', 783, 'Ti', 1541, 2.986]"
"['Sr', 783, 'Ti', 1548, 3.45]"
"['Sr', 783, 'Ti', 1574, 3.445]"
"['Sr', 784, 'Ti', 1040, 3.337]"
"['Sr', 784, 'Ti', 1213, 3.327]"
"['Sr', 784, 'Ti', 1217, 3.109]"
"['Sr', 784, 'Ti', 1468, 3.151]"
"['Sr', 784, 'Ti', 1469, 3.486]"
"['Sr', 784, 'Ti', 1541, 3.28]"
"['Sr', 784, 'Ti', 1574, 3.086]"
"['Sr', 784, 'Ti', 1698, 3.256]"
"['Sr', 785, 'Ti', 1040, 3.211]"
"['Sr', 785, 'Ti', 1161, 3.458]"
"['Sr', 785, 'Ti', 1217, 2.951]"
"['Sr', 785, 'Ti', 1469, 2.958]"
"['Sr', 785, 'Ti', 1470, 3.369]"
"['Sr', 785, 'Ti', 1477, 3.723]"
"['Sr', 785, 'Ti', 1549, 3.806]"
"['Sr', 785, 'Ti', 1698, 3.309]"
"['Sr', 786, 'Ti', 1161, 3.458]"
"['Sr', 786, 'Ti', 1470, 3.008]"
"['Sr', 786, 'Ti', 1471, 3.632]"
"['Sr', 786, 'Ti', 1477, 3.183]"
"['Sr', 786, 'Ti', 1478, 3.405]"
"['Sr', 786, 'Ti', 1542, 3.282]"
"['Sr', 786, 'Ti', 1549, 3.335]"
"['Sr', 786, 'Ti', 1550, 3.841]"
"['Sr', 787, 'Ti', 1471, 3.349]"
"['Sr', 787, 'Ti', 1472, 3.435]"
"['Sr', 787, 'Ti', 1478, 2.953]"
"['Sr', 787, 'Ti', 1479, 3.469]"
"['Sr', 787, 'Ti', 1542, 3.466]"
"['Sr', 787, 'Ti', 1543, 3.424]"
"['Sr', 787, 'Ti', 1550, 3.56]"
"['Sr', 787, 'Ti', 1551, 3.541]"
"['Sr', 788, 'Ti', 1141, 3.541]"
"['Sr', 788, 'Ti', 1472, 3.452]"
"['Sr', 788, 'Ti', 1479, 2.952]"
"['Sr', 788, 'Ti', 1480, 3.201]"
"['Sr', 788, 'Ti', 1543, 3.84]"
"['Sr', 788, 'Ti', 1544, 3.507]"
"['Sr', 788, 'Ti', 1551, 3.454]"
"['Sr', 788, 'Ti', 1552, 2.967]"
"['Sr', 789, 'Ti', 1141, 3.583]"
"['Sr', 789, 'Ti', 1473, 3.581]"
"['Sr', 789, 'Ti', 1480, 3.291]"
"['Sr', 789, 'Ti', 1481, 3.83]"
"['Sr', 789, 'Ti', 1544, 3.309]"
"['Sr', 789, 'Ti', 1545, 3.227]"
"['Sr', 789, 'Ti', 1552, 3.416]"
"['Sr', 789, 'Ti', 1553, 3.232]"
"['Sr', 790, 'Ti', 1122, 3.541]"
"['Sr', 790, 'Ti', 1244, 3.479]"
"['Sr', 790, 'Ti', 1473, 3.313]"
"['Sr', 790, 'Ti', 1481, 3.341]"
"['Sr', 790, 'Ti', 1545, 3.439]"
"['Sr', 790, 'Ti', 1546, 3.802]"
"['Sr', 790, 'Ti', 1553, 3.541]"
"['Sr', 790, 'Ti', 1554, 3.152]"
"['Sr', 791, 'Ti', 1474, 3.391]"
"['Sr', 791, 'Ti', 1547, 2.951]"
"['Sr', 791, 'Ti', 1555, 3.274]"
"['Sr', 792, 'Ti', 1474, 3.626]"
"['Sr', 792, 'Ti', 1475, 3.287]"
"['Sr', 792, 'Ti', 1482, 3.131]"
"['Sr', 792, 'Ti', 1547, 3.348]"
"['Sr', 792, 'Ti', 1548, 2.981]"
"['Sr', 792, 'Ti', 1555, 3.434]"
"['Sr', 792, 'Ti', 1556, 3.438]"
"['Sr', 793, 'Ti', 1213, 2.95]"
"['Sr', 793, 'Ti', 1475, 2.954]"
"['Sr', 793, 'Ti', 1482, 3.316]"
"['Sr', 793, 'Ti', 1483, 2.955]"
"['Sr', 793, 'Ti', 1548, 3.341]"
"['Sr', 793, 'Ti', 1556, 3.374]"
"['Sr', 793, 'Ti', 1557, 3.52]"
"['Sr', 793, 'Ti', 1574, 3.387]"
"['Sr', 794, 'Ti', 1213, 2.972]"
"['Sr', 794, 'Ti', 1217, 3.55]"
"['Sr', 794, 'Ti', 1483, 3.417]"
"['Sr', 794, 'Ti', 1484, 3.023]"
"['Sr', 794, 'Ti', 1557, 3.131]"
"['Sr', 794, 'Ti', 1558, 3.094]"
"['Sr', 794, 'Ti', 1574, 2.951]"
"['Sr', 794, 'Ti', 1698, 3.357]"
"['Sr', 795, 'Ti', 1217, 3.24]"
"['Sr', 795, 'Ti', 1477, 3.56]"
"['Sr', 795, 'Ti', 1484, 3.082]"
"['Sr', 795, 'Ti', 1485, 3.343]"
"['Sr', 795, 'Ti', 1549, 3.614]"
"['Sr', 795, 'Ti', 1558, 3.233]"
"['Sr', 795, 'Ti', 1559, 3.352]"
"['Sr', 795, 'Ti', 1698, 3.309]"
"['Sr', 796, 'Ti', 1477, 3.068]"
"['Sr', 796, 'Ti', 1478, 3.134]"
"['Sr', 796, 'Ti', 1485, 3.162]"
"['Sr', 796, 'Ti', 1486, 3.547]"
"['Sr', 796, 'Ti', 1549, 3.382]"
"['Sr', 796, 'Ti', 1550, 3.846]"
"['Sr', 796, 'Ti', 1559, 2.96]"
"['Sr', 796, 'Ti', 1560, 3.582]"
"['Sr', 797, 'Ti', 1478, 3.003]"
"['Sr', 797, 'Ti', 1479, 3.39]"
"['Sr', 797, 'Ti', 1486, 3.144]"
"['Sr', 797, 'Ti', 1487, 3.138]"
"['Sr', 797, 'Ti', 1550, 3.555]"
"['Sr', 797, 'Ti', 1551, 3.436]"
"['Sr', 797, 'Ti', 1560, 2.958]"
"['Sr', 797, 'Ti', 1561, 3.783]"
"['Sr', 798, 'Ti', 1479, 3.251]"
"['Sr', 798, 'Ti', 1480, 3.732]"
"['Sr', 798, 'Ti', 1487, 3.449]"
"['Sr', 798, 'Ti', 1551, 3.418]"
"['Sr', 798, 'Ti', 1552, 3.393]"
"['Sr', 798, 'Ti', 1561, 3.594]"
"['Sr', 798, 'Ti', 1562, 3.049]"
"['Sr', 799, 'Ti', 1166, 3.619]"
"['Sr', 799, 'Ti', 1480, 2.957]"
"['Sr', 799, 'Ti', 1481, 3.38]"
"['Sr', 799, 'Ti', 1552, 3.589]"
"['Sr', 799, 'Ti', 1553, 3.357]"
"['Sr', 799, 'Ti', 1562, 3.144]"
"['Sr', 800, 'Ti', 1089, 2.973]"
"['Sr', 800, 'Ti', 1122, 3.406]"
"['Sr', 800, 'Ti', 1166, 3.307]"
"['Sr', 800, 'Ti', 1481, 2.952]"
"['Sr', 800, 'Ti', 1553, 3.591]"
"['Sr', 800, 'Ti', 1554, 3.001]"
"['Sr', 800, 'Ti', 1563, 3.686]"
"['Sr', 801, 'Ti', 1563, 3.14]"
"['Sr', 801, 'Ti', 1604, 3.313]"
"['Sr', 802, 'Ti', 1555, 3.268]"
"['Sr', 802, 'Ti', 1556, 3.555]"
"['Sr', 802, 'Ti', 1629, 3.509]"
"['Sr', 802, 'Ti', 1630, 2.954]"
"['Sr', 803, 'Ti', 1556, 3.204]"
"['Sr', 803, 'Ti', 1557, 3.517]"
"['Sr', 803, 'Ti', 1630, 3.303]"
"['Sr', 803, 'Ti', 1631, 2.99]"
"['Sr', 804, 'Ti', 1453, 3.516]"
"['Sr', 804, 'Ti', 1557, 3.198]"
"['Sr', 804, 'Ti', 1558, 3.755]"
"['Sr', 804, 'Ti', 1631, 3.279]"
"['Sr', 805, 'Ti', 1453, 2.969]"
"['Sr', 805, 'Ti', 1558, 3.28]"
"['Sr', 805, 'Ti', 1559, 3.845]"
"['Sr', 805, 'Ti', 1632, 3.834]"
"['Sr', 806, 'Ti', 1382, 3.389]"
"['Sr', 806, 'Ti', 1559, 3.414]"
"['Sr', 806, 'Ti', 1560, 3.641]"
"['Sr', 806, 'Ti', 1632, 2.952]"
"['Sr', 807, 'Ti', 1102, 3.64]"
"['Sr', 807, 'Ti', 1366, 2.951]"
"['Sr', 807, 'Ti', 1449, 3.374]"
"['Sr', 807, 'Ti', 1494, 3.439]"
"['Sr', 808, 'Ti', 1561, 3.25]"
"['Sr', 808, 'Ti', 1562, 3.28]"
"['Sr', 808, 'Ti', 1634, 3.487]"
"['Sr', 808, 'Ti', 1635, 3.33]"
"['Sr', 809, 'Ti', 1166, 3.416]"
"['Sr', 809, 'Ti', 1562, 3.804]"
"['Sr', 809, 'Ti', 1635, 3.691]"
"['Sr', 809, 'Ti', 1636, 2.95]"
"['Sr', 810, 'Ti', 1166, 3.324]"
"['Sr', 810, 'Ti', 1563, 3.397]"
"['Sr', 810, 'Ti', 1604, 2.952]"
"['Sr', 810, 'Ti', 1636, 3.333]"
"['Sr', 811, 'Ti', 1128, 2.957]"
"['Sr', 811, 'Ti', 1336, 2.971]"
"['Sr', 811, 'Ti', 1498, 3.548]"
"['Sr', 811, 'Ti', 1564, 3.461]"
"['Sr', 812, 'Ti', 1128, 3.015]"
"['Sr', 812, 'Ti', 1336, 3.39]"
"['Sr', 812, 'Ti', 1490, 3.087]"
"['Sr', 812, 'Ti', 1498, 3.828]"
"['Sr', 812, 'Ti', 1564, 3.28]"
"['Sr', 812, 'Ti', 1565, 3.087]"
"['Sr', 812, 'Ti', 1569, 3.754]"
"['Sr', 813, 'Ti', 1038, 2.952]"
"['Sr', 813, 'Ti', 1183, 3.403]"
"['Sr', 813, 'Ti', 1490, 3.24]"
"['Sr', 813, 'Ti', 1491, 2.954]"
"['Sr', 813, 'Ti', 1500, 3.6]"
"['Sr', 813, 'Ti', 1565, 3.364]"
"['Sr', 813, 'Ti', 1569, 3.371]"
"['Sr', 814, 'Ti', 1038, 3.807]"
"['Sr', 814, 'Ti', 1183, 3.467]"
"['Sr', 814, 'Ti', 1254, 2.968]"
"['Sr', 814, 'Ti', 1491, 3.289]"
"['Sr', 814, 'Ti', 1492, 3.57]"
"['Sr', 814, 'Ti', 1500, 3.448]"
"['Sr', 814, 'Ti', 1522, 3.315]"
"['Sr', 815, 'Ti', 1254, 3.438]"
"['Sr', 815, 'Ti', 1287, 3.54]"
"['Sr', 815, 'Ti', 1492, 3.247]"
"['Sr', 815, 'Ti', 1493, 3.411]"
"['Sr', 815, 'Ti', 1522, 3.485]"
"['Sr', 815, 'Ti', 1567, 3.537]"
"['Sr', 815, 'Ti', 1655, 3.347]"
"['Sr', 816, 'Ti', 1102, 3.429]"
"['Sr', 816, 'Ti', 1182, 3.539]"
"['Sr', 816, 'Ti', 1287, 3.178]"
"['Sr', 816, 'Ti', 1366, 3.378]"
"['Sr', 816, 'Ti', 1493, 3.493]"
"['Sr', 816, 'Ti', 1567, 3.518]"
"['Sr', 816, 'Ti', 1655, 3.849]"
"['Sr', 817, 'Ti', 1102, 3.437]"
"['Sr', 817, 'Ti', 1182, 3.734]"
"['Sr', 817, 'Ti', 1366, 3.318]"
"['Sr', 817, 'Ti', 1449, 3.472]"
"['Sr', 817, 'Ti', 1494, 3.327]"
"['Sr', 818, 'Ti', 1449, 3.392]"
"['Sr', 818, 'Ti', 1494, 3.038]"
"['Sr', 818, 'Ti', 1503, 3.413]"
"['Sr', 818, 'Ti', 1572, 3.664]"
"['Sr', 819, 'Ti', 1176, 3.454]"
"['Sr', 819, 'Ti', 1503, 3.098]"
"['Sr', 819, 'Ti', 1504, 3.447]"
"['Sr', 819, 'Ti', 1572, 3.455]"
"['Sr', 820, 'Ti', 1176, 3.458]"
"['Sr', 820, 'Ti', 1197, 3.504]"
"['Sr', 820, 'Ti', 1497, 3.398]"
"['Sr', 820, 'Ti', 1504, 3.833]"
"['Sr', 820, 'Ti', 1598, 3.275]"
"['Sr', 821, 'Ti', 1336, 3.392]"
"['Sr', 821, 'Ti', 1498, 3.366]"
"['Sr', 822, 'Ti', 1262, 3.4]"
"['Sr', 822, 'Ti', 1336, 3.291]"
"['Sr', 822, 'Ti', 1435, 3.459]"
"['Sr', 822, 'Ti', 1498, 3.359]"
"['Sr', 822, 'Ti', 1569, 3.467]"
"['Sr', 823, 'Ti', 1183, 3.039]"
"['Sr', 823, 'Ti', 1262, 3.501]"
"['Sr', 823, 'Ti', 1435, 3.306]"
"['Sr', 823, 'Ti', 1500, 3.271]"
"['Sr', 823, 'Ti', 1505, 3.661]"
"['Sr', 823, 'Ti', 1511, 3.421]"
